precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,precio_m2,precio_m2_cubierto,precio_m2_medio_localidad,precio_m2_cubierto_medio_localidad,precio_medio_localidad,precio_medio_prov,num_provincia
350,0,presidente peron 757,"San Fernando, San Fernando",46,42,2,1,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),7.608695652173913,8.333333333333334,8.587993175082252,9.333333333333334,400.0,495.45454545454544,3
400, $ 50.000,General Pinto 1500,"San Fernando, San Fernando",48,45,2,1,1,3,Contrafrente,SE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),8.333333333333334,8.88888888888889,8.587993175082252,9.333333333333334,400.0,495.45454545454544,3
400, $ 30.000,General Pinto 1544,"San Fernando, San Fernando",41,36,2,1,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),9.75609756097561,11.11111111111111,8.587993175082252,9.333333333333334,400.0,495.45454545454544,3
900,0,San Gines al 1300,"San Fernando, San Fernando",140,100,3,1,2,15,Frente,N,Muy luminoso,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),6.428571428571429,9.0,7.849462365591397,9.537698412698413,676.6666666666666,495.45454545454544,3
530, $ 50.000,Constitución 600,"San Fernando, San Fernando",62,48,3,1,2,46,Contrafrente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Zona Norte (GBA),8.548387096774194,11.041666666666666,7.849462365591397,9.537698412698413,676.6666666666666,495.45454545454544,3
600, $ 92.000,Lavalle al 1199,"San Fernando, San Fernando",70,70,3,1,2,35,Frente,E,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),8.571428571428571,8.571428571428571,7.849462365591397,9.537698412698413,676.6666666666666,495.45454545454544,3
750,212.0,MIGUEL CANE 1300,"San Fernando, San Fernando",131,86,4,2,3,17,Frente,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),5.7251908396946565,8.720930232558139,5.7251908396946565,8.720930232558139,750.0,495.45454545454544,3
2500,75.0,Casa Alquiler en San Gabriel Villanueva Tigre,"San Gabriel, Villanueva",230,200,4,3,3,17,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,Zona Norte (GBA),10.869565217391305,12.5,9.382151029748284,10.865384615384615,1850.0,2257.1428571428573,3
1200,210.0,San Gabriel Villanueva Tigre 4500,"San Gabriel, Villanueva",152,130,4,2,3,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Zona Norte (GBA),7.894736842105263,9.23076923076923,9.382151029748284,10.865384615384615,1850.0,2257.1428571428573,3
2500,0,Casa en Alquiler en San Gabriel Villanueva,"San Gabriel, Villanueva",900,271,5,3,4,17,0,SO,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,1,0,1,0,0,0,Zona Norte (GBA),2.7777777777777777,9.22509225092251,2.8594771241830066,11.022802535717666,2500.0,2257.1428571428573,3
2500,0,Casa en Alquiler Anual  Sobre Lote a la Laguna - San Gabriel Villanueva.,"San Gabriel, Villanueva",850,195,5,3,4,2,0,SO,Muy luminoso,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),2.9411764705882355,12.820512820512821,2.8594771241830066,11.022802535717666,2500.0,2257.1428571428573,3
2500,250.0,Barrio San Gabriel - Villanueva,"San Gabriel, Villanueva",880,280,6,0,5,6,0,E,Muy luminoso,5,4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,,1,1,1,0,1,1,1,0,1,0,1,0,1,0,Zona Norte (GBA),2.840909090909091,8.928571428571429,2.4204545454545454,8.214285714285715,2150.0,2257.1428571428573,3
1800,250.0,AV ITALIA,"San Gabriel, Villanueva",900,240,6,3,4,8,0,N,Muy luminoso,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Zona Norte (GBA),2.0,7.5,2.4204545454545454,8.214285714285715,2150.0,2257.1428571428573,3
2800,0,San Gabriel - Lote al Agua,"San Gabriel, Villanueva",900,300,7,3,5,2,0,N,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Zona Norte (GBA),3.111111111111111,9.333333333333334,3.111111111111111,9.333333333333334,2800.0,2257.1428571428573,3
2900,300.0,San Isidro Labrador al 700,"San Isidro Labrador, Villanueva",800,300,4,3,3,6,0,0,Muy luminoso,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,1,0,1,0,1,0,0,0,Zona Norte (GBA),3.625,9.666666666666666,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
2600,290.0,San Isidro Labrador 2600- Alquiler Anual,"San Isidro Labrador, Villanueva",800,300,4,4,3,7,0,0,Muy luminoso,3,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,,1,0,0,0,1,0,1,1,1,0,1,0,0,0,Zona Norte (GBA),3.25,8.666666666666666,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
2100,360.0,Avenida Italia  al 5000,"San Isidro Labrador, Villanueva",750,278,4,2,3,10,0,N,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,1,0,0,0,0,1,1,0,1,0,0,0,1,0,Zona Norte (GBA),2.8,7.553956834532374,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
1550,0,San Isidro Labrador Villanueva,"San Isidro Labrador, Villanueva",260,200,4,2,4,17,0,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),5.961538461538462,7.75,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
1500,0,Casa alquiler anual amoblado 4 AMB en San Isidro Labrador Villanueva lote de 800 m2,"San Isidro Labrador, Villanueva",195,175,4,2,3,15,0,O,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Zona Norte (GBA),7.6923076923076925,8.571428571428571,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
1500,0,Casa alquiler anual amoblado 4 AMB en San Isidro Labrador Villanueva lote de 800 m2,"San Isidro Labrador, Villanueva",195,175,4,2,3,15,0,O,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),7.6923076923076925,8.571428571428571,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
1400,300.0,Avenida Italia 5043,"San Isidro Labrador, Villanueva",350,150,4,2,3,12,0,0,0,3,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,,1,0,0,0,0,0,1,1,1,0,0,0,1,0,Zona Norte (GBA),4.0,9.333333333333334,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
1200,200.0,San Isidro Labrador Villanueva 5000,"San Isidro Labrador, Villanueva",380,150,4,3,1,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Zona Norte (GBA),3.1578947368421053,8.0,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
1200,0,Av Italia 5043,"San Isidro Labrador, Villanueva",400,200,4,4,3,1,0,0,Muy luminoso,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,1,0,1,0,0,0,1,0,1,1,0,0,0,0,Zona Norte (GBA),3.0,6.0,5.5331266291031955,9.115183521999274,1906.8181818181818,1928.9473684210527,3
2000,300.0,Fas. Alquiler Anual  Casa 5 Ambientes  con Piscina en San Isidro Labrador Villanueva.,"San Isidro Labrador, Villanueva",780,350,5,2,3,12,0,NE,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),2.5641025641025643,5.714285714285714,4.6018489937029265,7.549816076705059,1705.0,1928.9473684210527,3
2000,200.0,San Isidro Labrador,"San Isidro Labrador, Villanueva",800,300,5,3,3,12,0,NE,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,1,1,0,0,1,0,1,1,1,0,0,0,0,0,Zona Norte (GBA),2.5,6.666666666666667,4.6018489937029265,7.549816076705059,1705.0,1928.9473684210527,3
1800,320.0,Italia 5000,"San Isidro Labrador, Villanueva",324,300,5,3,3,17,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),5.555555555555555,6.0,4.6018489937029265,7.549816076705059,1705.0,1928.9473684210527,3
1500,270.0,San Isidro Labrador,"San Isidro Labrador, Villanueva",400,200,5,3,4,10,0,E,Muy luminoso,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,,1,1,0,0,1,1,1,1,1,0,1,0,1,0,Zona Norte (GBA),3.75,7.5,4.6018489937029265,7.549816076705059,1705.0,1928.9473684210527,3
1500,0,Av Italia 5043,"San Isidro Labrador, Villanueva",350,230,5,3,4,1,0,0,Muy luminoso,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,,1,0,0,0,0,0,1,1,1,1,0,0,1,0,Zona Norte (GBA),4.285714285714286,6.521739130434782,4.6018489937029265,7.549816076705059,1705.0,1928.9473684210527,3
1500,250.0,Barrio cerrado Complejo Villa Nueva - San Isidro Labrador,"San Isidro Labrador, Villanueva",350,200,5,4,4,10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Zona Norte (GBA),4.285714285714286,7.5,4.6018489937029265,7.549816076705059,1705.0,1928.9473684210527,3
2800,320.0,Lote al Golf San Isidro Labrador,"San Isidro Labrador, Villanueva",734,280,6,3,3,8,0,E,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,1,0,0,0,0,1,1,1,1,0,1,0,1,0,Zona Norte (GBA),3.8147138964577656,10.0,4.707356948228883,7.8,2800.0,1928.9473684210527,3
2800,100.0,San Isidro Labrador 0,"San Isidro Labrador, Villanueva",500,500,6,5,5,8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Zona Norte (GBA),5.6,5.6,4.707356948228883,7.8,2800.0,1928.9473684210527,3
2800,0,s/ Muebles - A la Laguna - San Isidro Labrador Villanueva,"San Isidro Labrador, Villanueva",850,250,7,3,4,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),3.2941176470588234,11.2,4.952520585273384,9.987813620071686,2600.0,1928.9473684210527,3
2000,0,Muy Linda Casa en Alquiler en San Isidro Labrador Villanueva.,"San Isidro Labrador, Villanueva",800,300,7,2,3,10,0,NE,Muy luminoso,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Zona Norte (GBA),2.5,6.666666666666667,4.952520585273384,9.987813620071686,2600.0,1928.9473684210527,3
750,70.0,3 De Febrero 149,"San Isidro, GBA Norte",70,60,2,1,1,10,Contrafrente,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,,1,0,0,1,0,0,1,0,1,0,1,1,1,0,Zona Norte (GBA),10.714285714285714,12.5,10.211513045140537,10.948627645502645,558.1666666666666,1692.1304347826087,3
470, $ 140.000,Centenario 1600,"San Isidro, GBA Norte",64,64,2,1,1,17,Frente,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,1,0,1,0,1,1,1,1,1,1,1,0,0,1,Zona Norte (GBA),7.34375,7.34375,10.211513045140537,10.948627645502645,558.1666666666666,1692.1304347826087,3
600,0,Almirante Brown  al 400,"San Isidro, GBA Norte",60,60,2,1,1,17,0,SE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),10.0,10.0,10.211513045140537,10.948627645502645,558.1666666666666,1692.1304347826087,3
399, $ 89.000,DIEGO PALMA 256,"San Isidro, GBA Norte",43,40,2,1,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),9.279069767441861,9.975,10.211513045140537,10.948627645502645,558.1666666666666,1692.1304347826087,3
650, $ 210.000,Alsina 400,"San Isidro, GBA Norte",49,45,2,1,1,12,Frente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),13.26530612244898,14.444444444444445,10.211513045140537,10.948627645502645,558.1666666666666,1692.1304347826087,3
480, $ 95.000,Diego Palma al 200,"San Isidro, GBA Norte",45,42,2,1,1,25,Contrafrente,SE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),10.666666666666666,11.428571428571429,10.211513045140537,10.948627645502645,558.1666666666666,1692.1304347826087,3
900, $ 145.000,Leandro N. Alem 176,"San Isidro, GBA Norte",90,78,3,1,2,20,Contrafrente,0,Muy luminoso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Zona Norte (GBA),10.0,11.538461538461538,11.005341856579166,12.075054101908322,803.3333333333334,1692.1304347826087,3
870, $ 100.000,O'higgins 342 3° B Entre Gral. Paz y Monseñor Alberti,"San Isidro, GBA Norte",79,69,3,2,2,5,Contrafrente,S,Muy luminoso,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Zona Norte (GBA),11.012658227848101,12.608695652173912,11.005341856579166,12.075054101908322,803.3333333333334,1692.1304347826087,3
800, $ 280.000,Avellaneda 1600,"San Isidro, GBA Norte",76,68,3,2,1,10,Frente,E,Muy luminoso,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,,1,0,0,0,1,0,1,0,1,0,1,0,0,0,Zona Norte (GBA),10.526315789473685,11.764705882352942,11.005341856579166,12.075054101908322,803.3333333333334,1692.1304347826087,3
750,0,monseñor alberdi 300,"San Isidro, GBA Norte",63,60,3,2,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),11.904761904761905,12.5,11.005341856579166,12.075054101908322,803.3333333333334,1692.1304347826087,3
750, $ 80.000,Monseñor Alberti ,"San Isidro, GBA Norte",64,60,3,1,2,30,Contrafrente,E,Muy luminoso,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),11.71875,12.5,11.005341856579166,12.075054101908322,803.3333333333334,1692.1304347826087,3
750, $ 70.000,ohiggins 123 San Isidro Buenos Aires Argentina.,"San Isidro, GBA Norte",69,65,3,1,2,12,0,S,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),10.869565217391305,11.538461538461538,11.005341856579166,12.075054101908322,803.3333333333334,1692.1304347826087,3
4500,0.001,Blanco Encalada 800 - La Horqueta,"San Isidro, GBA Norte",407,380,4,6,3,30,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Zona Norte (GBA),11.056511056511056,11.842105263157896,9.490526365526366,11.777834008097166,2462.5,1692.1304347826087,3
3000,0,Virasoro al 2400,"San Isidro, GBA Norte",400,200,4,2,3,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,1,0,1,1,0,0,1,0,Zona Norte (GBA),7.5,15.0,9.490526365526366,11.777834008097166,2462.5,1692.1304347826087,3
950,90.0,Monseñor Larumbe 12,"San Isidro, GBA Norte",110,100,4,1,1,50,Frente,NE,Muy luminoso,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Zona Norte (GBA),8.636363636363637,9.5,9.490526365526366,11.777834008097166,2462.5,1692.1304347826087,3
1400, $ 180.000,Garibaldi ,"San Isidro, GBA Norte",130,130,4,2,3,25,0,E,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Zona Norte (GBA),10.76923076923077,10.76923076923077,9.490526365526366,11.777834008097166,2462.5,1692.1304347826087,3
3200,200.0,Carlos Tejedor al 400,"San Isidro, GBA Norte",600,300,5,4,4,30,0,0,Muy luminoso,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,,1,1,0,0,0,0,1,1,0,1,0,0,0,0,Zona Norte (GBA),5.333333333333333,10.666666666666666,5.666666666666666,9.083333333333332,2350.0,1692.1304347826087,3
1500,0,Roque Saenz Peña 51,"San Isidro, GBA Norte",250,200,5,2,4,45,0,N,Luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Zona Norte (GBA),6.0,7.5,5.666666666666666,9.083333333333332,2350.0,1692.1304347826087,3
4500,0,Obispo terrero  San Isidro,"San Isidro, GBA Norte",425,390,6,4,4,11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,1,0,0,0,1,1,1,1,0,0,0,0,0,Zona Norte (GBA),10.588235294117647,11.538461538461538,10.588235294117647,11.538461538461538,4500.0,1692.1304347826087,3
3500,570.0,Bº Quinta Atalaya,"San Isidro, GBA Norte",1276,454,7,5,4,11,0,NE,Muy luminoso,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Zona Norte (GBA),2.74294670846395,7.709251101321586,3.228616211374832,8.187958883994126,3050.0,1692.1304347826087,3
2600,200.0,Camino Real,"San Isidro, GBA Norte",700,300,7,3,5,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),3.7142857142857144,8.666666666666666,3.228616211374832,8.187958883994126,3050.0,1692.1304347826087,3
3400,200.0,Tejedor  al 400 Barrio San Juan,"San Isidro, GBA Norte",520,320,8,4,4,30,0,N,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),6.538461538461538,10.625,6.538461538461538,10.625,3400.0,1692.1304347826087,3
2200,0,Av. del Libertador  al 16.600 Apto Profesional,"San Isidro, GBA Norte",603,171,9,3,8,60,0,E,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),3.648424543946932,12.865497076023392,3.648424543946932,12.865497076023392,2200.0,1692.1304347826087,3
260, $ 32.000,Ituzaingo 100,"San Isidro, San Isidro",23,23,1,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),11.304347826086957,11.304347826086957,11.207729468599034,12.318840579710145,230.0,1107.3333333333333,3
200,0,Maestro Santana 773,"San Isidro, San Isidro",18,15,1,1,1,17,Contrafrente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),11.11111111111111,13.333333333333334,11.207729468599034,12.318840579710145,230.0,1107.3333333333333,3
900,0,Acassuso  500,"San Isidro, San Isidro",90,90,2,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Zona Norte (GBA),10.0,10.0,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
750,167.0,3 De Febreo  100 2°,"San Isidro, San Isidro",70,52,2,1,1,20,Frente,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zona Norte (GBA),10.714285714285714,14.423076923076923,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
650,0,Chacabuco al 400,"San Isidro, San Isidro",85,75,2,1,1,28,Contrafrente,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Zona Norte (GBA),7.647058823529412,8.666666666666666,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
500,80.0,Diego Palma  al 400,"San Isidro, San Isidro",50,50,2,1,1,15,Frente,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),10.0,10.0,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
400, $ 70.000,Chile 32,"San Isidro, San Isidro",43,40,2,1,1,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),9.30232558139535,10.0,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
600, $ 45.000,Alsina 323 Pbºa,"San Isidro, San Isidro",75,68,2,1,1,35,Frente,S,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),8.0,8.823529411764707,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
350, $ 65.000,Ituzaingo 329,"San Isidro, San Isidro",45,45,2,1,1,35,0,0,Luminoso,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Norte (GBA),7.777777777777778,7.777777777777778,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
550, $ 52.000,Nicolás Avellaneda al 300,"San Isidro, San Isidro",60,60,2,1,1,6,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Norte (GBA),9.166666666666666,9.166666666666666,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
650, $ 140.000,Maipu 63,"San Isidro, San Isidro",60,42,2,1,1,35,Contrafrente,N,Muy luminoso,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,1,0,1,0,0,0,0,0,Zona Norte (GBA),10.833333333333334,15.476190476190476,9.53193881017481,10.567039464473101,542.3809523809524,1107.3333333333333,3
